method,half_t_scale_quantile,selection_objective,observation_noise_scale,cut_fraction,cut_n,mean_cut_n,cut_counts,true_cut_fraction,true_cut_n,true_cut_fraction_mean,true_cut_fraction_std,true_cut_counts,stage1_score,stage2_score,stage1_direction,stage2_direction,merged_direction,stage1_gain,stage2_gain,split_gain_sum,split_gain_weighted_mean,merged_gain,split_score_sum,split_score_weighted_mean,merged_score,stage1_activation_margin,stage2_activation_margin,stage1_total_margin,stage2_total_margin,split_total_margin,split_activation_margin_sum,split_activation_margin,merged_activation_margin,merged_total_margin,stage1_selected_active,stage2_selected_active,merged_selected_active,stage1_selected_nll,stage2_selected_nll,merged_selected_nll,stage1_selected_loglik,stage2_selected_loglik,split_selected_nll_sum,split_selected_nll_weighted_mean,split_selected_loglik,merged_selected_loglik,stage1_active_loglik,stage2_active_loglik,split_active_loglik,merged_active_loglik,selection_value,stage1_active_nll,stage2_active_nll,stage1_baseline_nll,stage2_baseline_nll,stage1_b,stage2_b,stage1_slack_scale,stage2_slack_scale,stage1_slack_scale_raw,stage2_slack_scale_raw,stage1_baseline_scale,stage2_baseline_scale,stage1_baseline_fit,stage2_baseline_fit,stage1_n,stage2_n,stage1_n_used,stage2_n_used
seg_q05,0.9,active-loglik,0.0,0.11627906976744186,5,5.0,5,0.6976744186046512,30,0.6976744186046512,0.0,30,-0.01685916127950149,-0.458243144323331,lower,lower,lower,0.01685916127950149,0.458243144323331,17.497535290684084,0.4069194253647461,0.47893839033434693,-17.497535290684084,-0.4069194253647461,-0.47893839033434693,0.0,0.308243144323331,0.0,11.713239484286579,11.713239484286579,11.713239484286579,0.27240091823922274,0.3289383903343469,14.144350784376917,0,1,1,-3.2771445117609934,2.74279727025788,2.6760343882231665,16.385722558804968,-104.22629626979943,87.84057371099446,2.042804039790569,-87.84057371099446,-115.06947869359617,0.0,-104.22629626979943,-104.22629626979943,-115.06947869359617,-104.22629626979943,-3.294003673040495,2.74279727025788,-3.2771445117609934,3.201040414581211,-16.333443582953876,-16.34823970680314,0.010808482095259201,6.253037055953399,0.010808482095259201,6.253037055953399,0.00838127290078741,5.386607715958991,mle,mle,5,38,5,38
seg_q05,0.9,active-loglik,0.0,0.13953488372093023,6,6.0,6,0.6976744186046512,30,0.6976744186046512,0.0,30,-0.12157469623301731,-0.4514271726292751,lower,lower,lower,0.12157469623301731,0.4514271726292751,17.432253564681282,0.40540124569026237,0.47893839033434693,-17.432253564681282,-0.40540124569026237,-0.47893839033434693,0.0,0.3014271726292751,0.0,11.152805387283179,11.152805387283179,11.152805387283179,0.2593675671461204,0.3289383903343469,14.144350784376917,0,1,1,-3.3048000561457918,2.75831492656297,2.6760343882231665,19.82880033687475,-102.05765228282988,82.22885194595513,1.9122988824640728,-82.22885194595513,-115.06947869359617,0.0,-102.05765228282988,-102.05765228282988,-115.06947869359617,-102.05765228282988,-3.426374752378809,2.75831492656297,-3.3048000561457918,3.209742099192245,-16.333364810050902,-16.34834690130856,0.0105570631635213,6.253093635556447,0.0105570631635213,6.253093635556447,0.00811858923396904,5.452513183565868,mle,mle,6,37,6,37
seg_q05,0.9,active-loglik,0.0,0.16279069767441862,7,7.0,7,0.6976744186046512,30,0.6976744186046512,0.0,30,-0.04346780346725909,-0.44354693325422945,lower,lower,lower,0.04346780346725909,0.44354693325422945,16.271964221423072,0.37841777259123427,0.47893839033434693,-16.271964221423072,-0.37841777259123427,-0.47893839033434693,0.0,0.2935469332542294,0.0,10.56768959715226,10.56768959715226,10.56768959715226,0.24576022318958743,0.3289383903343469,14.144350784376917,0,1,1,-3.37566695718059,2.7746939899825716,2.6760343882231665,23.62966870026413,-99.88898363937258,76.25931493910845,1.7734724404443825,-76.25931493910845,-115.06947869359617,0.0,-99.88898363937258,-99.88898363937258,-115.06947869359617,-99.88898363937258,-3.4191347606478493,2.7746939899825716,-3.37566695718059,3.218240923236801,-16.333195649920253,-16.348454095813977,0.010257935877305849,6.253150215159495,0.010257935877305849,6.253150215159495,0.007540099276800461,5.517229757073174,mle,mle,7,36,7,36
seg_q05,0.9,active-loglik,0.0,0.18604651162790697,8,8.0,8,0.6976744186046512,30,0.6976744186046512,0.0,30,0.17265937986510327,-0.4343709117357788,lower,lower,lower,-0.17265937986510327,0.4343709117357788,13.82170687183143,0.3214350435309635,0.47893839033434693,-13.82170687183143,-0.3214350435309635,-0.47893839033434693,0.0,0.2843709117357788,0.0,9.952981910752257,9.952981910752257,9.952981910752257,0.23146469559888969,0.3289383903343469,14.144350784376917,0,1,1,-3.2029053582136227,2.7920087748564435,2.6760343882231665,25.62324286570898,-97.72030711997552,72.09706425426654,1.6766759128899196,-72.09706425426654,-115.06947869359617,0.0,-97.72030711997552,-97.72030711997552,-115.06947869359617,-97.72030711997552,-3.0302459783485194,2.7920087748564435,-3.2029053582136227,3.2263796865922223,-16.33902192557567,-16.3485612903194,0.013123330648950026,6.253206794762546,0.013123330648950026,6.253206794762546,0.008880463071783817,5.57972773055329,mle,mle,8,35,8,35
seg_q05,0.9,active-loglik,0.0,0.20930232558139536,9,9.0,9,0.6976744186046512,30,0.6976744186046512,0.0,30,0.002471448706003354,-0.42384859520221596,lower,lower,lower,-0.002471448706003354,0.42384859520221596,14.388609198521312,0.33461881857026304,0.47893839033434693,-14.388609198521312,-0.33461881857026304,-0.47893839033434693,0.0,0.27384859520221594,0.0,9.310852236875341,9.310852236875341,9.310852236875341,0.21653144736919397,0.3289383903343469,14.144350784376917,0,1,1,-3.1745282196591282,2.8103415162019783,2.6760343882231665,28.570753976932153,-95.55161155086726,66.98085757393511,1.5576943621845374,-66.98085757393511,-115.06947869359617,0.0,-95.55161155086726,-95.55161155086726,-115.06947869359617,-95.55161155086726,-3.172056770953125,2.8103415162019783,-3.1745282196591282,3.234190111404194,-16.34018778816382,-16.348668484824817,0.013528857535032081,6.253263374365594,0.013528857535032081,6.253263374365594,0.009167773543015427,5.640043105695289,mle,mle,9,34,9,34
seg_q05,0.9,active-loglik,0.0,0.23255813953488372,10,10.0,10,0.6976744186046512,30,0.6976744186046512,0.0,30,0.11961833175275816,-0.41175903190849494,lower,lower,lower,-0.11961833175275816,0.41175903190849494,12.391864735452753,0.2881829008244826,0.47893839033434693,-12.391864735452753,-0.2881829008244826,-0.47893839033434693,0.0,0.2617590319084949,0.0,8.638048052980333,8.638048052980333,8.638048052980333,0.2008848384414031,0.3289383903343469,14.144350784376917,0,1,1,-3.045427363803634,2.8297919598528605,2.6760343882231665,30.45427363803634,-93.38313467514439,62.92886103710805,1.463461884583908,-62.92886103710805,-115.06947869359617,0.0,-93.38313467514439,-93.38313467514439,-115.06947869359617,-93.38313467514439,-2.925809032050876,2.8297919598528605,-3.045427363803634,3.2415509917613554,-16.345080652920327,-16.348200331054937,0.01590157763146572,6.25301627257281,0.01590157763146572,6.25301627257281,0.010378958136268655,5.697324959469676,mle,mle,10,33,10,33
seg_q05,0.9,active-loglik,0.0,0.2558139534883721,11,11.0,11,0.6976744186046512,30,0.6976744186046512,0.0,30,0.08080412153893501,-0.3980126719977717,lower,lower,lower,-0.08080412153893501,0.3980126719977717,11.84756016700041,0.2755246550465211,0.47893839033434693,-11.84756016700041,-0.2755246550465211,-0.47893839033434693,0.0,0.2480126719977717,0.0,7.936405503928694,7.936405503928694,7.936405503928694,0.18456756985880685,0.3289383903343469,14.144350784376917,0,1,1,-3.0680387644671026,2.8504508694185464,2.6760343882231665,33.748426409138126,-91.21442782139349,57.46600141225536,1.3364186374943108,-57.46600141225536,-115.06947869359617,0.0,-91.21442782139349,-91.21442782139349,-115.06947869359617,-91.21442782139349,-2.9872346429281675,2.8504508694185464,-3.0680387644671026,3.248463541416318,-16.344765378435152,-16.348355471249963,0.015525327995122067,6.253098158958845,0.015525327995122067,6.253098158958845,0.010128846566746633,5.751355987473531,mle,mle,11,32,11,32
seg_q05,0.9,active-loglik,0.0,0.27906976744186046,12,12.0,12,0.6976744186046512,30,0.6976744186046512,0.0,30,0.011360058595429212,-0.382412724284682,lower,lower,lower,-0.011360058595429212,0.382412724284682,11.71847374967999,0.27252264534139514,0.47893839033434693,-11.71847374967999,-0.27252264534139514,-0.47893839033434693,0.0,0.232412724284682,0.0,7.2047944528251415,7.2047944528251415,7.2047944528251415,0.16755335936802654,0.3289383903343469,14.144350784376917,0,1,1,-2.9876872719057648,2.8723192670091637,2.6760343882231665,35.85224726286918,-89.04189727728408,53.1896500144149,1.236968604986393,-53.1896500144149,-115.06947869359617,0.0,-89.04189727728408,-89.04189727728408,-115.06947869359617,-89.04189727728408,-2.9763272133103356,2.8723192670091637,-2.9876872719057648,3.2547319912938457,-16.348882873835652,-16.34649955758306,0.01739960174270636,6.2521185671583535,0.01739960174270636,6.2521185671583535,0.010973535403042455,5.800779353686215,mle,mle,12,31,12,31
seg_q05,0.9,active-loglik,0.0,0.3023255813953488,13,13.0,13,0.6976744186046512,30,0.6976744186046512,0.0,30,0.1077358924094205,-0.3649727593951395,lower,lower,lower,-0.1077358924094205,0.3649727593951395,9.548616180531718,0.22206084140771437,0.47893839033434693,-9.548616180531718,-0.22206084140771437,-0.47893839033434693,0.0,0.21497275939513952,0.0,6.449182781854185,6.449182781854185,6.449182781854185,0.14998099492684153,0.3289383903343469,14.144350784376917,0,1,1,-2.8862014081831506,2.895281580130747,2.6760343882231665,37.52061830638096,-86.85844740392241,49.33782909754145,1.147391374361429,-49.33782909754145,-115.06947869359617,0.0,-86.85844740392241,-86.85844740392241,-115.06947869359617,-86.85844740392241,-2.77846551577373,2.895281580130747,-2.8862014081831506,3.2602543395258867,-16.352540884292026,-16.34441690693997,0.019031349293225336,6.2510192986257485,0.019031349293225336,6.2510192986257485,0.012120731916902749,5.844670125980165,mle,mle,13,30,13,30
seg_q05,0.9,active-loglik,0.0,0.32558139534883723,14,14.0,14,0.6976744186046512,30,0.6976744186046512,0.0,30,0.06166349677998628,-0.3446389673522896,lower,lower,lower,-0.06166349677998628,0.3446389673522896,9.13124109829659,0.21235444414643231,0.47893839033434693,-9.13124109829659,-0.21235444414643231,-0.47893839033434693,0.0,0.1946389673522896,0.0,5.644530053216399,5.644530053216399,5.644530053216399,0.1312681407724744,0.3289383903343469,14.144350784376917,0,1,1,-2.891381077091363,2.9203206839925953,2.6760343882231665,40.47933507927908,-84.68929983578526,44.20996475650618,1.0281387152675856,-44.20996475650618,-115.06947869359617,0.0,-84.68929983578526,-84.68929983578526,-115.06947869359617,-84.68929983578526,-2.8297175803113768,2.9203206839925953,-2.891381077091363,3.264959651344885,-16.35223102542993,-16.337842708725752,0.018568768686617963,6.247549293107554,0.018568768686617963,6.247549293107554,0.012069497301704079,5.88226769045332,mle,mle,14,29,14,29
