time_s,recording_time_s,x_m,y_m,z_m,qx,qy,qz,qw
0.3649730682,179.0687602,0.6896561267,0.1155595324,0.3692571953,-0.8335845182,0.5496491819,0.04211342717,0.03534242631
0.3849897385,179.0887768,0.6911449414,0.1156540077,0.3691024155,-0.8332231825,0.5501982499,0.04128191064,0.03628798421
0.404995203,179.1087823,0.6925143442,0.1157618466,0.3688447631,-0.8328892276,0.5506902436,0.04065985925,0.03718287274
0.4299824238,179.1337695,0.6940828139,0.1159020937,0.3685116399,-0.8325025508,0.5512391283,0.04007544003,0.03832604206
0.4500145912,179.1538017,0.6952566604,0.1159750341,0.3682498493,-0.8321962638,0.5516644055,0.0397051007,0.03923349496
0.47499156,179.1787786,0.6966450523,0.1159242236,0.3679126874,-0.8317802766,0.5522427229,0.03929765557,0.04031427409
0.4950025082,179.1987896,0.6976551525,0.1157504958,0.3675778911,-0.8314263124,0.5527378496,0.03906582376,0.04104897187
0.519998312,179.2237854,0.6988319862,0.1153420852,0.3672337184,-0.8309416254,0.553423392,0.03877158653,0.04189664001
0.5449864864,179.2487736,0.6999297321,0.1148984846,0.3669760924,-0.8304690559,0.5540955193,0.03843761348,0.04268316444
0.5699982643,179.2737854,0.7009165657,0.1144867068,0.3667157458,-0.8300378488,0.5547079678,0.03814566256,0.04337220877
0.5900025368,179.2937896,0.7016000973,0.1141919994,0.3665483096,-0.8297357469,0.5551370938,0.0379292418,0.04384940232
0.610003233,179.3137903,0.7021852807,0.1139185587,0.3663926151,-0.8294701249,0.5555161961,0.03773670994,0.04423808893
0.6350059509,179.338793,0.7027935796,0.1136249486,0.3663015756,-0.829192937,0.5559139161,0.03747891312,0.04465559598
0.6550071239,179.3587942,0.7031893556,0.1134340974,0.3663102626,-0.8290140403,0.5561710218,0.03726754383,0.04495159196
0.6750087738,179.3787959,0.7034536176,0.1133027329,0.3663385467,-0.8288937556,0.5563447764,0.03710865219,0.04515063131
0.7000203133,179.4038074,0.703580217,0.1132493081,0.3664395302,-0.8288419805,0.5564199481,0.03697811054,0.04528169599
0.7250316143,179.4288187,0.7035835313,0.1132685224,0.3664688391,-0.8288489384,0.5564097483,0.03695699749,0.04529690452
0.7500100136,179.4537971,0.7035739587,0.1132828786,0.3664557538,-0.828856632,0.5563988008,0.03697056546,0.04527952378
0.7700169086,179.473804,0.7035591048,0.1132747569,0.3664280265,-0.8288584372,0.5563983486,0.03699151253,0.04523490585
0.7949960232,179.4987831,0.703554717,0.1132649078,0.3664128877,-0.8288566532,0.5564028048,0.03699276307,0.04521175523
0.8149981499,179.5187852,0.7035493224,0.1132612928,0.3663990867,-0.8288572281,0.5564034188,0.0369982147,0.04518919131
0.8399980068,179.5437851,0.7035460337,0.1132420636,0.3663832954,-0.8288525834,0.5564131758,0.03699368951,0.04515794137
0.8649923801,179.5687795,0.7035507247,0.1132012091,0.3663675319,-0.8288392552,0.5564379671,0.03697509041,0.04511231058
0.885017395,179.5888045,0.7035602848,0.1131412532,0.3663449783,-0.8288186493,0.5564751044,0.03694451391,0.04505782558
0.9099926949,179.6137798,0.7035892093,0.1129638745,0.3662781352,-0.8287558451,0.5565889203,0.03684303034,0.0448900229
0.9300022125,179.6337893,0.7036183925,0.1127862071,0.3662123337,-0.828692814,0.5567034967,0.03673716697,0.04471931812
0.9549849033,179.658772,0.7036504059,0.1125909346,0.3661354858,-0.8286237,0.5568291331,0.03662256535,0.04452940674
0.9750211239,179.6788082,0.7036784081,0.1124193668,0.3660684752,-0.8285629402,0.5569393671,0.03652237365,0.04436340546
1.000005484,179.7037926,0.7037238176,0.1121350724,0.3659589962,-0.8284621617,0.5571218484,0.0363598282,0.044086909
1.024998903,179.728786,0.7037793094,0.1117755416,0.3658173976,-0.8283350123,0.5573518958,0.0361574352,0.04373341408
1.049972773,179.7537599,0.7038391234,0.111367901,0.3656509414,-0.8281919102,0.5576110303,0.03592771528,0.04332779704
1.075002432,179.7787895,0.703909798,0.1109187995,0.3654770699,-0.8280328017,0.5578977237,0.03566625559,0.04289204386
1.099979401,179.8037665,0.7039905845,0.1103998531,0.3652793571,-0.8278486558,0.5582286021,0.0353687401,0.04238494088
1.124982119,179.8287692,0.70406724,0.1098520611,0.3650553544,-0.8276556127,0.5585752743,0.03507099626,0.04183150651
1.144987822,179.8487749,0.7041256213,0.1093994607,0.3648605948,-0.8274972995,0.5588594853,0.03482401882,0.04137127868
1.165012836,179.8687999,0.7041900376,0.1089233929,0.3646646507,-0.8273296562,0.559158992,0.03455986129,0.04089593625
1.190001965,179.8937891,0.7042842394,0.1082858674,0.3644169992,-0.8271021386,0.5595629214,0.03419781055,0.04027280891
1.214998245,179.9187853,0.7043659108,0.1077055759,0.3641823207,-0.8268950719,0.5599297384,0.03387189069,0.03969789817
1.239823103,179.9436102,0.7044226697,0.1072537618,0.363990681,-0.8267359803,0.560211812,0.03362450311,0.0392394882
1.259964466,179.9637516,0.7044644021,0.1069727712,0.3638840618,-0.8266351863,0.5603892101,0.0334625575,0.03896741273
1.284986496,179.9887736,0.7045053756,0.1067016117,0.3637828995,-0.8265375072,0.5605607117,0.03330680922,0.03870522154
1.310002804,180.0137899,0.7045082176,0.1065041577,0.3636885117,-0.8264743272,0.5606754768,0.03326082023,0.03843063877
1.330006123,180.0337932,0.7044510226,0.1063989062,0.3636346168,-0.8264605965,0.5607114966,0.03345123973,0.03803307316
1.355000496,180.0587876,0.7042831778,0.1062958724,0.3636280531,-0.8264841676,0.5606992096,0.03410522637,0.0371099789
1.380024433,180.0838115,0.7039775246,0.1061563265,0.3636409547,-0.8265379191,0.5606492849,0.03530102772,0.03551457647
1.405000687,180.1087878,0.7034528827,0.1059486288,0.3636491866,-0.8266318955,0.5605413781,0.0373349998,0.03285073033
1.429988146,180.1337752,0.7027556653,0.1056796576,0.3636707068,-0.8267463103,0.5603821897,0.04005158539,0.0292952291
1.454933643,180.1587207,0.7019868907,0.1053779557,0.3636792993,-0.8268519241,0.5601953639,0.04307687593,0.02532651843
1.474940777,180.1787279,0.7013732495,0.1051395053,0.3636651507,-0.8269207138,0.5600371087,0.04548753122,0.02216877109
1.494994879,180.198782,0.7007860943,0.1048982016,0.3636617959,-0.8269697579,0.5598846073,0.04779675501,0.01912370653
1.515003204,180.2187903,0.7002564724,0.1046224221,0.3636650863,-0.8269845621,0.5597686469,0.0499097481,0.01626693172
1.540015697,180.2438028,0.6997368075,0.1041815185,0.3636032659,-0.8269214393,0.5597512304,0.05200676773,0.01322079394
1.564990759,180.2687778,0.699316395,0.1036308568,0.3634394491,-0.8267915876,0.5598457821,0.05362877466,0.01059836686
1.590005159,180.2937922,0.6988672732,0.1027171017,0.3630270352,-0.826533027,0.5601377764,0.05499352906,0.008033586229
1.614992142,180.3187792,0.6983508881,0.1013040012,0.3625192952,-0.8261052617,0.5606801201,0.05617223479,0.005707846803
1.640023947,180.343811,0.6975887718,0.0994742227,0.3617319882,-0.8255774459,0.561378271,0.05713231788,0.003495127785
1.664880037,180.3686671,0.6965138751,0.09740649804,0.3608321971,-0.8250389707,0.5621022009,0.05787552154,0.001495541493
1.68494606,180.3887331,0.6953589451,0.09586163406,0.3601282302,0.8247147216,-0.5624968089,-0.0586765067,0.0001891423614
1.710004091,180.4137912,0.6936938284,0.09369896927,0.3592740439,0.824266713,-0.5630319614,-0.05978180089,0.002352127136
1.734851599,180.4386387,0.6918583818,0.09146093193,0.3584006934,0.8238367886,-0.563561737,-0.06062504313,0.003964652743
1.754929781,180.4587169,0.6904627306,0.08978504041,0.3579344507,0.8235523689,-0.5639894328,-0.0605049464,0.004070241354
1.775018454,180.4788055,0.6891312161,0.0883385641,0.3575423568,0.8233619819,-0.5643556003,-0.05972340102,0.003304328124
1.799951315,180.5037384,0.6876566242,0.08684744263,0.3572335302,0.8232331025,-0.5647603562,-0.05771945533,0.001209694995
1.824948549,180.5287356,0.6861842282,0.08550734809,0.3569171776,-0.8231625313,0.5651122022,0.0552223015,0.001464021508
1.84496212,180.5487492,0.6849530773,0.08438820887,0.3567760816,-0.8230932121,0.5654025544,0.05314445887,0.00363073216
1.869855404,180.5736425,0.6833610291,0.08283846003,0.3567582513,-0.8229439362,0.5658308389,0.05059776681,0.00621334902
1.889932871,180.59372,0.6821862439,0.08163354919,0.3568030695,-0.8228079688,0.5661947151,0.04835069244,0.00853238672
1.909982681,180.6137698,0.6810578668,0.08058483909,0.3569103244,-0.8227125484,0.5664863452,0.0460238572,0.01091273952
1.929991722,180.6337788,0.6799025291,0.07976123907,0.3570159723,-0.8226964534,0.5666349754,0.04386028763,0.01310059094
1.954982758,180.6587698,0.6783790007,0.07894242979,0.3572999302,-0.8227609638,0.5666581063,0.04161604326,0.01520170806
1.979958057,180.6837451,0.6766865718,0.0782541923,0.3573350867,-0.8228913098,0.5665410153,0.04010309255,0.01652005287
1.999963522,180.7037506,0.6753239879,0.07783489558,0.3573419918,-0.8230437893,0.5663660876,0.03907261459,0.017369699
2.020023108,180.7238102,0.6739573743,0.07752093331,0.3572843809,-0.8232333449,0.5661275634,0.03823772473,0.01800883949
2.044975042,180.7487621,0.6723501595,0.07727713593,0.3572715677,-0.8235036459,0.5657750889,0.03730292314,0.01867581229
2.069974661,180.7737617,0.6708311152,0.07717891196,0.3574608572,-0.8238110327,0.5653655193,0.03646090959,0.01917847805
2.094953299,180.7987404,0.6692969848,0.07709285572,0.3575856343,-0.8241235205,0.5649391242,0.03590294869,0.01936974948
2.114967823,180.8187549,0.6681225639,0.07694994434,0.357732406,-0.8243325592,0.5646557414,0.03553007119,0.01942523288
2.13497138,180.8387585,0.6670215653,0.0766762164,0.3578561687,-0.8244727322,0.564471004,0.03520255981,0.01944169107
2.159956932,180.863744,0.6657813792,0.07633877608,0.3579666523,-0.8246140273,0.564289528,0.0346395493,0.0197265347
2.179960966,180.8837481,0.6649423661,0.07626885312,0.3579857394,-0.8247674408,0.5640871942,0.0338581268,0.02044341362
2.199979067,180.9037662,0.6642426129,0.07645753352,0.3579852838,-0.824991323,0.5637826893,0.03276825329,0.02155545851
2.224983215,180.9287703,0.6635312024,0.07690659377,0.3579314729,-0.825312022,0.5633336789,0.03123035639,0.02323569252
2.249900818,180.9536879,0.6629208173,0.07736086752,0.3578043594,-0.825604824,0.56291238,0.02972832294,0.02495102763
2.269958496,180.9737456,0.6625173452,0.07764870372,0.3576973647,-0.8257862424,0.5626450933,0.02851313894,0.0263549212
2.29493928,180.9987264,0.6621857826,0.07795905955,0.3575334759,-0.8259488895,0.5623922057,0.02690116038,0.02828014412
2.314964056,181.0187511,0.6620237212,0.07824385918,0.3573539995,-0.8260627321,0.5622014313,0.02560606732,0.02990388971
2.339898109,181.0436852,0.6618974885,0.07857864502,0.3570981426,-0.8261745113,0.5619977501,0.02413894623,0.03180435764
2.359965086,181.0637522,0.661791575,0.07880020471,0.3568163812,-0.8262472814,0.5618583803,0.02324013707,0.0330225148
2.379976034,181.0837631,0.6616679483,0.07897054276,0.3564412532,-0.826309037,0.5617391076,0.02264043881,0.03391107287
2.39997983,181.1037669,0.6615356858,0.07909393892,0.3560597805,-0.8263594658,0.5616417405,0.02224155368,0.03455288498
2.424942255,181.1287293,0.6613407867,0.07919569397,0.3556126346,-0.826414963,0.5615389366,0.02193984567,0.03508524977
2.444961548,181.1487486,0.6611818212,0.07923123646,0.3553157459,-0.8264485277,0.5614798692,0.02186411677,0.03528665401
2.464977026,181.1687641,0.6610085729,0.0792565763,0.3550771616,-0.8264885921,0.561419693,0.02198377314,0.03523136523
2.489979267,181.1937664,0.6607744228,0.0792882691,0.3548108051,-0.8265485911,0.5613359323,0.02227178334,0.03497663891
2.514985085,181.2187722,0.6606071271,0.0792906826,0.3546155846,-0.8265838527,0.561287642,0.02247786675,0.03478595767
2.534990072,181.2387772,0.6605260269,0.07925565057,0.3545146581,-0.8265863061,0.5612861554,0.02258045012,0.03468506167
2.56000042,181.2637875,0.66047191,0.07915530072,0.354435964,-0.8265554757,0.5613335277,0.02265691357,0.03460318789
2.584958792,181.2887459,0.6604424197,0.07903833386,0.3543813612,-0.8265137676,0.5613967136,0.02270340515,0.03454384507
2.609968662,181.3137558,0.6604137117,0.07894355089,0.3543318706,-0.826481756,0.5614451742,0.0227465385,0.03449374452
2.629975796,181.3337629,0.6603959574,0.07888956095,0.3543035372,-0.826463747,0.5614721708,0.02277428076,0.03446749727
2.654950142,181.3587372,0.6603799345,0.07882286687,0.3542754075,-0.8264404696,0.5615070329,0.02280094853,0.03444007821
2.679935217,181.3837223,0.6603704753,0.0787552852,0.354253063,-0.8264154492,0.5615446636,0.022818104,0.03441555167
2.704874516,181.4086616,0.6603639588,0.07871600111,0.3542397922,-0.8264007563,0.5615665214,0.02283092123,0.03440321474
2.724944115,181.4287312,0.66036115,0.07869711587,0.3542338754,-0.8263937201,0.5615769788,0.02283649719,0.03439783117
2.749925852,181.4537129,0.6603587256,0.07866739273,0.3542269095,-0.8263823034,0.5615939485,0.02284260171,0.03439100414
2.769930601,181.4737177,0.6603593982,0.0786397916,0.3542227442,-0.8263710815,0.5616107588,0.0228435937,0.03438548368
2.789931059,181.4937181,0.6603609891,0.07861945027,0.3542211205,-0.8263625569,0.5616234397,0.02284327037,0.0343834485
2.814921379,181.5187085,0.6603628492,0.07860196931,0.3542208439,-0.8263548987,0.5616347153,0.02284287366,0.03438358801
2.834994078,181.5387812,0.6603647026,0.07858482625,0.3542204196,-0.8263474653,0.5616456987,0.02284241434,0.03438313344
2.854998112,181.5587852,0.6603675259,0.07855802868,0.3542189424,-0.826335947,0.5616629051,0.02284072974,0.03438000508
2.879981756,181.5837688,0.6603710273,0.07851682238,0.3542143912,-0.8263186149,0.5616889839,0.02283815988,0.03437223467
2.90495491,181.608742,0.6603711304,0.07848257176,0.3542076493,-0.8263045362,0.5617100897,0.02284065236,0.03436412598
2.924977064,181.6287642,0.6603650019,0.07846527277,0.354197726,-0.8262984631,0.5617192211,0.02285033493,0.03435445751
2.944989443,181.6487765,0.6603553483,0.07844756175,0.3541840152,-0.8262929751,0.5617275503,0.02286439679,0.03434090826
2.969958067,181.6737452,0.6603465846,0.0784168155,0.3541685109,-0.8262824018,0.5617435183,0.02287797861,0.03432506811
2.989974976,181.6937621,0.6603470309,0.07838020568,0.3541615895,-0.8262679801,0.5617652799,0.02287872945,0.03431558093
3.0149014,181.7186885,0.660354814,0.07831490402,0.3541560772,-0.8262413226,0.5618057568,0.02286838811,0.03430168036
3.03992486,181.7437119,0.6603661827,0.07822034593,0.3541470975,-0.8262023707,0.561864984,0.02285362289,0.03427964869
3.064905643,181.7686927,0.6603820712,0.07808464143,0.3541342116,-0.8261458126,0.5619507123,0.02283519881,0.03424977492
3.084976435,181.7887635,0.6603986978,0.07794185621,0.3541244183,-0.8260860181,0.5620404597,0.02282108584,0.03422879579
3.109943867,181.813731,0.6604286064,0.07766259132,0.3541170093,-0.825968119,0.5622145203,0.02281331245,0.03422064282
3.12994957,181.8337367,0.6604607293,0.07738499122,0.3541146594,-0.8258502267,0.5623881095,0.02280407015,0.03421975813
3.154919863,181.858707,0.6605104431,0.07695799038,0.3541106599,-0.8256688588,0.5626551119,0.02278870721,0.03421747213
3.179884911,181.883672,0.6605647576,0.07646378543,0.3541065255,-0.8254587302,0.5629633848,0.02278004733,0.03422252952
3.199905872,181.903693,0.6606151525,0.07601398017,0.3541047677,-0.8252673297,0.5632439366,0.0227702435,0.03422891313
3.219914436,181.9237015,0.6606728306,0.07551001447,0.3541040678,-0.8250527531,0.5635583372,0.02275647852,0.0342359137
3.244901419,181.9486885,0.660756772,0.07475902533,0.3541022171,-0.8247326668,0.5640266521,0.02273921473,0.03424751258
3.269920349,181.9737074,0.6608378597,0.07401504597,0.3540987182,-0.8244156351,0.5644900157,0.02272329789,0.0342568902
3.294895172,181.9986823,0.6609189914,0.07322969495,0.3540918023,-0.824080984,0.5649784077,0.02271211276,0.03426500426
3.319939852,182.0237269,0.6609962921,0.07247325679,0.3540847832,-0.8237590079,0.5654478998,0.02269977433,0.03427083074
3.344969273,182.0487564,0.6610849117,0.07163378053,0.3540812141,-0.8234005865,0.5659697707,0.02268139823,0.03428187642
3.365002632,182.0687897,0.6611534488,0.07095516433,0.3540761879,-0.8231105546,0.5663913806,0.0226710377,0.03429056703
3.389922619,182.0937097,0.6612273933,0.07015234355,0.3540625637,-0.8227692442,0.5668871562,0.02266593862,0.03429253751
3.414886236,182.1186733,0.6612849038,0.06945789889,0.3540449174,-0.822474677,0.5673146192,0.02266811798,0.03428826347
3.434920788,182.1387079,0.6613297118,0.06897283513,0.354038096,-0.822267859,0.5676145015,0.02266256189,0.03428927098
3.459910631,182.1636977,0.6613743202,0.06839361612,0.3540202958,-0.8220225613,0.5679698674,0.02266759858,0.03428291742
3.479995966,182.1837831,0.6613965805,0.0680067174,0.3539996055,-0.8218603157,0.5682049747,0.02267932166,0.03426917685
3.504972219,182.2087593,0.661431441,0.06751426321,0.353981368,-0.8216522832,0.5685061045,0.02268538345,0.03425942276
3.529997587,182.2337847,0.6614638894,0.0671014983,0.3539700354,-0.8214770489,0.5687595596,0.02268569246,0.03425464716
3.554983377,182.2587705,0.6614931597,0.06673284493,0.3539597516,-0.8213203613,0.5689861786,0.02268479343,0.03424898285
3.57997489,182.283762,0.6615094062,0.06639606263,0.3539395774,-0.8211791332,0.5691903046,0.02269815182,0.03423481001
3.599985838,182.3037729,0.661531959,0.06609071153,0.3539298519,-0.8210497262,0.5693771831,0.022699545,0.03423012003
3.619997501,182.3237846,0.6615662324,0.06573319056,0.3539274679,-0.8208964456,0.5695983547,0.02269061602,0.03423267235
3.644978762,182.3487659,0.6616118418,0.06526655722,0.3539260827,-0.8206958846,0.5698874425,0.02267826045,0.03423834727
3.66993618,182.3737233,0.6616566814,0.06477776178,0.3539231721,-0.8204860402,0.5701894347,0.0226702968,0.03424505862
3.68999505,182.3937821,0.6616916839,0.06441157117,0.353922155,-0.8203286414,0.5704159032,0.02266143808,0.03425020646
3.714974165,182.4187613,0.6617360026,0.06395350211,0.3539204806,-0.8201316044,0.5706994135,0.02264824782,0.03425474909
3.739989996,182.4437771,0.6617820423,0.06345223846,0.3539177929,-0.8199164024,0.5710084742,0.02263885635,0.03426218883
3.759991884,182.463779,0.6618200272,0.0630467322,0.3539172192,-0.8197422258,0.5712585372,0.022628602,0.03426825591
3.78496623,182.4887533,0.6618698241,0.06252174898,0.3539166138,-0.8195161718,0.5715828959,0.02261402882,0.03427598304
3.804986477,182.5087736,0.661910223,0.06208045154,0.353915174,-0.8193258852,0.5718556039,0.0226045268,0.03428261101
3.829930544,182.5337176,0.661957953,0.06155881163,0.3539136162,-0.8191017533,0.572176631,0.02259216975,0.0342901513
3.849989414,182.5537765,0.6619986109,0.06111854933,0.3539135576,-0.8189124409,0.5724475489,0.02258075667,0.03429762953
3.874960423,182.5787475,0.6620507508,0.06055182948,0.3539142501,-0.8186677171,0.5727973776,0.02256623364,0.03430886717
3.899952888,182.60374,0.6621031123,0.05998601057,0.3539138898,-0.8184230193,0.5731468799,0.02254821766,0.03432190862
3.919956446,182.6237435,0.6621465151,0.059527479,0.3539141346,-0.818224575,0.5734297742,0.02252883111,0.03434080223
3.939964533,182.6437516,0.6621833102,0.05912851812,0.3539141991,-0.818052528,0.5736751005,0.02251383869,0.03435211216
3.964957714,182.6687448,0.6622292436,0.05862486798,0.353913637,-0.8178354798,0.5739847036,0.02249440318,0.03436116706
3.989958286,182.6937454,0.6622761864,0.05810151755,0.3539132744,-0.8176084396,0.574307911,0.02247794198,0.0343744819
4.009964466,182.7137516,0.662313186,0.05769149447,0.3539127637,-0.8174301879,0.574561436,0.02246305235,0.03438685085
4.029974222,182.7337613,0.6623508359,0.0572735349,0.353912078,-0.8172484592,0.5748196943,0.02244714833,0.03440058822
4.050004005,182.7537911,0.6623882565,0.05687464564,0.3539127077,-0.8170742467,0.5750668257,0.02242531406,0.03442276443
4.074982166,182.7787693,0.6624342917,0.05642245435,0.3539131057,-0.8168754977,0.5753481595,0.02238603846,0.03446421323
4.09998107,182.8037682,0.6624782281,0.05602401913,0.3539024041,-0.8166988095,0.5755973978,0.02234297304,0.03451784851
4.12496233,182.8287494,0.6625164311,0.05566594551,0.3538989058,-0.816540685,0.5758206009,0.02230436693,0.03456096923
4.144979,182.8487661,0.6625454367,0.05537794776,0.3539005837,-0.8164142547,0.5759993624,0.02227946022,0.03458503826
4.169989586,182.8737767,0.6625803647,0.05503537847,0.3539012261,-0.8162633774,0.5762124636,0.02224723432,0.03461727926
4.189996243,182.8937833,0.662610704,0.0547556596,0.3539010243,-0.816139009,0.5763875821,0.02221201963,0.0346568809
4.214975834,182.9187629,0.6626494145,0.05441053294,0.3539009143,-0.8159854403,0.5766035491,0.02216201359,0.03471243994
4.239929676,182.9437168,0.6626887327,0.05403632741,0.3539008282,-0.8158199919,0.5768366346,0.02211639951,0.03475777091
4.259974241,182.9637613,0.6627240181,0.05372426842,0.3539010938,-0.8156810321,0.577031881,0.02206968655,0.03480791785
4.279976845,182.9837639,0.6627637863,0.05340748661,0.3539021345,-0.8155384681,0.577231459,0.02200861028,0.03487794193
4.299978018,183.0037651,0.662798289,0.0531037991,0.3539017946,-0.8154027374,0.5774217392,0.02196091369,0.03493177843
4.324999332,183.0287864,0.6628361337,0.05273658065,0.3539016929,-0.8152397338,0.5776507478,0.02191660005,0.03497788804
4.349943161,183.0537302,0.662871881,0.05236783616,0.3539014832,-0.8150767045,0.577879931,0.021880327,0.03501431684
4.369964361,183.0737514,0.6628985059,0.05207861134,0.3539012814,-0.8149489817,0.5780594386,0.02185806174,0.03503809207
4.389974356,183.0937614,0.6629265587,0.05177323584,0.3539011528,-0.8148141234,0.5782488906,0.0218342261,0.0350632482
4.409987211,183.1137743,0.6629556476,0.05147793173,0.3539022968,-0.8146835196,0.5784321621,0.0218045634,0.03509355638
4.434942722,183.1387298,0.6629977224,0.0511467939,0.3539079008,-0.8145344422,0.57864031,0.02174293981,0.0351607537
4.454942942,183.15873,0.6630297683,0.0509253648,0.3539088741,-0.8144327756,0.5787813369,0.02168263596,0.03523182472
4.479990959,183.183778,0.6630928512,0.05070556841,0.3538939833,-0.8143207512,0.5789320643,0.02150694235,0.0354518054
4.504952908,183.20874,0.663188814,0.05057938955,0.3538792856,-0.8142367949,0.5790369382,0.02117193675,0.03586662875
4.524975061,183.2287621,0.663287571,0.05051961163,0.3538788287,-0.8141793809,0.5791029495,0.02079547767,0.0363215882
4.544986725,183.2487738,0.6634030027,0.05048479704,0.3538830149,-0.8141262029,0.5791591297,0.02034660042,0.03686792662
4.569959402,183.2737465,0.6635596056,0.05047753423,0.3538877393,-0.8140692661,0.5792120625,0.01972857889,0.03762179936
4.590000391,183.2937875,0.6636861553,0.05047679962,0.3538788504,-0.8140248742,0.5792511974,0.01923421974,0.03823086832
4.614968777,183.3187559,0.6638330021,0.05045935244,0.3538768435,-0.8139662862,0.579305587,0.01865835689,0.03893311613
4.634989977,183.3387771,0.6639498278,0.05044577033,0.3538830967,-0.8139195613,0.5793481743,0.01820070594,0.03948892235
4.659990311,183.3637774,0.6641003374,0.05046855749,0.3538960682,-0.8138761734,0.5793782002,0.01761445632,0.04020207029
4.684987783,183.3887749,0.6642257076,0.05050128027,0.3538944846,-0.8138444769,0.5793948075,0.01711234052,0.04081656741
4.709951401,183.4137385,0.6643096151,0.05050272201,0.3538971367,-0.8138148402,0.5794175517,0.01677485283,0.04122269976
4.729953051,183.4337401,0.6643291457,0.05046774351,0.3538973817,-0.8137935181,0.5794437777,0.01670567407,0.0413030123
4.754966497,183.4587536,0.6643336494,0.05039369342,0.353886287,-0.8137618207,0.5794893369,0.01670308202,0.04128940058
4.774969578,183.4787567,0.6643394944,0.0503167865,0.3538638938,-0.813729279,0.5795369745,0.01669965122,0.04126351082
4.794970512,183.4987576,0.6643453396,0.05024671019,0.3538550578,-0.8137002754,0.5795795072,0.01668577787,0.04124368384
4.814971924,183.518759,0.664350241,0.05018891159,0.3538483384,-0.8136763703,0.5796148156,0.0166724992,0.04122448031
4.839953423,183.5437405,0.664353548,0.05014585483,0.3538377997,-0.813658411,0.5796416782,0.01666304814,0.04120507136
4.8649652,183.5687523,0.6643572267,0.0501223868,0.3537913821,-0.8136476642,0.5796580358,0.01667425071,0.04118263533
4.889978647,183.5937657,0.664367632,0.05008135947,0.3537565119,-0.8136296382,0.5796850465,0.01665719444,0.04116547742
4.90998292,183.61377,0.6643788002,0.04998443719,0.3537321649,-0.8135902592,0.5797455081,0.01660934462,0.04111162521
4.934945107,183.6387322,0.6644015061,0.04975261191,0.3536660621,-0.8134969623,0.5798918063,0.01650805281,0.0409349417
4.954947472,183.6587346,0.6644229684,0.04948608771,0.353576726,-0.8133908191,0.5800596606,0.01639399274,0.04071120869
4.979939938,183.683727,0.6644538251,0.04906607781,0.3534244596,-0.8132234517,0.5803240047,0.01622054493,0.04035543347
5.004937649,183.7087247,0.6644885468,0.04857273327,0.3532584002,-0.8130272636,0.5806334911,0.01601120988,0.03993818734
5.029919624,183.7337067,0.6645265081,0.04802580339,0.3530767176,-0.8128099362,0.5809757531,0.01577978042,0.03947379439
5.054940701,183.7587278,0.6645746811,0.04742382729,0.352881346,-0.8125683701,0.5813540328,0.01551180762,0.0389809723
5.074943542,183.7787306,0.6646200258,0.046907068,0.3527136126,-0.8123590785,0.5816799509,0.01526575257,0.03857614664
5.09994626,183.8037333,0.6646670756,0.04624984087,0.352485629,-0.8120946725,0.5820919692,0.01497605738,0.03803813846
5.124923706,183.8287108,0.6647096866,0.04561071624,0.3522758517,-0.8118390665,0.5824902883,0.01470335533,0.03749940725
