time_s,recording_time_s,x_m,y_m,z_m,qx,qy,qz,qw
1.87502408,122.0341585,0.6720506538,0.1074354238,0.3497228388,-0.980153736,0.1952532274,-0.02909591131,0.01811791527
1.900000095,122.0591345,0.6727088323,0.1074629664,0.3492240165,-0.9800971401,0.1954959091,-0.02919839029,0.01839563828
1.920042992,122.0791774,0.6732995854,0.1074515079,0.3486942153,-0.9800448555,0.1957409172,-0.02918175745,0.018601061
1.945021391,122.1041558,0.6740273939,0.1073580024,0.3479577179,-0.9799861204,0.1961160074,-0.02864436039,0.018579993
1.970019341,122.1291537,0.6747127176,0.1071819865,0.3471972548,-0.9799505154,0.1965657131,-0.02711857895,0.01798584297
1.995031118,122.1541655,0.6754037941,0.1069428207,0.3463110929,-0.9799256576,0.1970881962,-0.02478423566,0.01696142874
2.020045757,122.1791801,0.675998421,0.1066830461,0.3452858094,-0.9799216736,0.1976132393,-0.02154334324,0.01544038903
2.045017004,122.2041514,0.6765527674,0.1064719436,0.3442013742,-0.9799239196,0.1981055787,-0.01780229926,0.01365172476
2.069918156,122.2290525,0.677235804,0.1062864872,0.3432634601,-0.9799010518,0.1986299529,-0.01411434061,0.01186827653
2.090032101,122.2491665,0.6777684812,0.1061079607,0.3425414479,-0.9798702925,0.199073954,-0.0108770143,0.01026943392
2.110037565,122.269172,0.6782529254,0.1059966585,0.3418988217,-0.9798395532,0.1994638291,-0.007442437427,0.00855809281
2.13504076,122.2941751,0.6789612558,0.1060245989,0.3412765662,-0.9797964206,0.1998536397,-0.003654610592,0.006643849245
2.160048008,122.3191824,0.6800268444,0.1061639455,0.3410564876,-0.9797250157,0.2002671954,-0.001370164425,0.005483307205
2.185051441,122.3441858,0.6813998502,0.1064310298,0.3413952141,-0.9796412473,0.2006904418,-0.0006591586768,0.005093006202
2.210049391,122.3691838,0.6829504571,0.106653599,0.3420905682,-0.9795368423,0.2011930213,-0.001068902587,0.005272596702
2.235073328,122.3942077,0.6846135288,0.106908946,0.3431052516,-0.9794265819,0.2017033077,-0.002295504675,0.005837545845
2.260115862,122.4192502,0.6862372317,0.1070890444,0.3442338715,-0.979307177,0.2022372363,-0.003829618955,0.006548845977
2.285044909,122.4441793,0.6878278065,0.1073396268,0.3455565232,-0.9791953633,0.2026961869,-0.005879752969,0.007491651201
2.305055618,122.46419,0.689121401,0.107466136,0.3468518829,-0.9790882255,0.2031152957,-0.007795546974,0.008345828462
2.329995155,122.4891295,0.690661354,0.1076462985,0.3485210432,-0.9789573609,0.2035957248,-0.01016150242,0.00938137669
2.350022078,122.5091565,0.6918625978,0.107753817,0.349896969,-0.978845613,0.2039896554,-0.01206303797,0.01019654111
2.374927044,122.5340614,0.6932998407,0.1078447582,0.3517200768,-0.9786989757,0.2044841845,-0.0144595753,0.01120062403
2.394999743,122.5541341,0.6943891692,0.1079215415,0.3532003114,-0.9785828311,0.2048537492,-0.01634588795,0.01197480692
2.4150424,122.5741768,0.6954270561,0.1080115414,0.3546312935,-0.9784700531,0.2052005881,-0.01810807444,0.01269532846
2.435069561,122.5942039,0.696343033,0.1081222812,0.3559432152,-0.9783733784,0.2054959383,-0.01952874756,0.01325065203
2.460082054,122.6192164,0.6972710556,0.1082415388,0.3574454397,-0.9782816967,0.2058063124,-0.02061269713,0.0135572978
2.48502779,122.6441622,0.6979892558,0.1083302826,0.3588117146,-0.9782193822,0.2060775355,-0.0209306307,0.01344612744
2.505055428,122.6641898,0.6984132268,0.1083937936,0.3597761191,-0.9781934187,0.2062589003,-0.02060528525,0.01305081648
2.525069714,122.6842041,0.6986679409,0.1084920966,0.3605654289,-0.9781964376,0.2063668984,-0.01976444474,0.01240158941
2.550059319,122.7091937,0.698740699,0.108734469,0.3612954276,-0.978247262,0.2063387655,-0.01813062246,0.01130879538
2.575044155,122.7341785,0.6985522572,0.1090716052,0.3618136244,-0.9783421261,0.2061583206,-0.01577140833,0.009833301281
2.595047951,122.7541823,0.6982268187,0.1094191414,0.3620760631,-0.978444141,0.2059067356,-0.01337974246,0.008394145148
2.619987965,122.7791224,0.6976529291,0.1099848118,0.3621565874,-0.9785958473,0.2054461429,-0.01003015333,0.006437852763
2.640018702,122.7991531,0.6971671438,0.1104568984,0.3619860846,-0.9787128908,0.2050448436,-0.00731856107,0.004912046441
2.660040379,122.8191748,0.6967186766,0.1109914607,0.3617245343,-0.9788262559,0.2046076046,-0.004762243317,0.003494270082
2.68503952,122.8441739,0.6962151245,0.1116442789,0.3612609772,-0.9789498523,0.2040853652,-0.001712126964,0.001849048378
2.710032701,122.8691671,0.6958847681,0.1122966155,0.3606570704,-0.9790522108,0.2036072734,0.0006497032514,0.0006516807277
2.730035305,122.8891697,0.6958118559,0.1127872619,0.3601387863,-0.9791163145,0.2032937646,0.001687041212,0.0002053738098
2.754934072,122.9140685,0.6958766742,0.11334943,0.3594620402,-0.9791821371,0.2029714195,0.002221504827,0.0001010802832
2.779888868,122.9390233,0.6960117403,0.1137365661,0.358721084,-0.97922018,0.2027834168,0.002591169758,0.0001139362208
2.799916267,122.9590507,0.6961141035,0.1139765075,0.3580296277,-0.9792413728,0.2026758653,0.002967701064,9.740175403e-05
2.819927692,122.9790621,0.6962124806,0.1140894701,0.3571773992,-0.9792455293,0.2026477932,0.003475548257,4.783963352e-05
2.845022917,123.0041573,0.696336867,0.1141556072,0.3560281553,0.9792401213,-0.2026606614,-0.004175082767,2.042868293e-05
2.869983196,123.0291176,0.6965242135,0.1141707372,0.3549449547,0.9792225195,-0.2027322927,-0.004781594737,5.739089476e-05
2.895013094,123.0541475,0.6968094635,0.114137465,0.3539258002,0.9791892758,-0.2028805616,-0.005277229029,3.696213548e-05
2.919968843,123.0791032,0.6971254,0.1140846517,0.3529037596,-0.9791093981,0.2030496903,0.005752239821,1.147365221e-06
2.939972162,123.0991066,0.6973831191,0.1140307771,0.3521198841,-0.9791168103,0.2032068578,0.006105517557,3.411766805e-05
2.964985609,123.12412,0.6977350161,0.1139423172,0.3511648846,-0.9790707869,0.2034162544,0.006497583116,9.373161871e-05
2.989984989,123.1491194,0.6981365659,0.1138492682,0.3502593179,-0.9790199613,0.2036502031,0.0068171365,0.0001957806883
3.010010242,123.1691446,0.6984720701,0.1137845079,0.3495577809,-0.9789791672,0.2038383367,0.007045420395,0.0002904543021
3.034958363,123.1940928,0.6988982502,0.1136978661,0.3487538304,-0.9789270753,0.2040801874,0.007272014644,0.0004199472204
3.055003643,123.214138,0.6992562701,0.1136064922,0.3481701813,-0.9788815086,0.2042938436,0.007398264372,0.0005319276804
3.075012684,123.2341471,0.6996145879,0.1134944633,0.3476133712,-0.9788332485,0.2045209409,0.007500503897,0.0006313729046
3.09502697,123.2541614,0.6999658162,0.1133763979,0.3471097715,-0.9787850455,0.2047486901,0.007568415945,0.000726425245
3.120032787,123.2791672,0.7003827484,0.1132383651,0.3465081448,-0.9787277869,0.2050184881,0.007657715866,0.0008353981632
3.145048141,123.3041825,0.7007900163,0.1131009951,0.3459740633,-0.9786717397,0.2052836712,0.007703467389,0.0009470918718
3.170014381,123.3291488,0.7011610704,0.112977871,0.3455079676,-0.978620683,0.2055251498,0.007737306675,0.001051544336
3.195026636,123.354161,0.7014613684,0.1128873296,0.3451193939,-0.9785805153,0.2057144487,0.007773666964,0.001144874048
3.215029478,123.3741639,0.701653442,0.112829066,0.3448452498,-0.9785545129,0.205836132,0.007817433288,0.00119986854
3.240064144,123.3991985,0.7018722401,0.1127522875,0.3446373903,-0.9785244224,0.2059798597,0.007787767238,0.001266012469
3.265059233,123.4241936,0.7020365883,0.1126735262,0.3445262413,-0.9784994525,0.2061003436,0.007732103359,0.001297879373
3.289993525,123.4491279,0.7021504617,0.1126006903,0.344527142,-0.9784804092,0.2061942578,0.007636343662,0.00130503236
3.310003996,123.4691384,0.7022308232,0.1125424796,0.3445993594,-0.9784667917,0.206263344,0.007513258476,0.00131207837
3.33001256,123.4891469,0.7023391822,0.1124806907,0.3447263673,-0.9784506322,0.2063463158,0.007331332883,0.001345334301
3.355008602,123.514143,0.7024983086,0.1124028117,0.3449168103,-0.9784283894,0.2064606018,0.007065368275,0.001409737918
3.375036716,123.5341711,0.7026102934,0.1123545175,0.3450554595,-0.9784134129,0.2065374424,0.006880455811,0.001462115014
3.395039797,123.5541742,0.7027172799,0.1123081167,0.3451823016,-0.9783991091,0.2066105709,0.006705999515,0.001511607295
3.420063257,123.5791976,0.702824054,0.1122584434,0.3452837932,-0.9783840929,0.2066862325,0.006554449912,0.001551519788
3.445019484,123.6041539,0.7028652522,0.1122324931,0.3452913676,-0.9783771222,0.2067201385,0.006525778815,0.001550929335
3.46503377,123.6241682,0.702869615,0.1122191677,0.34525718,-0.9783744586,0.2067316047,0.006567977824,0.001524439013
3.485046387,123.6441808,0.7028606081,0.1122102998,0.345188042,-0.9783730255,0.2067356058,0.006665171938,0.001479076209
3.510024071,123.6691585,0.7028461256,0.1121980844,0.3450774355,-0.9783710069,0.2067407449,0.00681487047,0.00141234611
3.530025959,123.6891603,0.7028385933,0.1121771565,0.3449796094,-0.9783678172,0.2067526238,0.006923482075,0.00135359827
3.555018663,123.7141531,0.7028353655,0.112124233,0.3448716035,-0.9783600229,0.2067864094,0.00703199331,0.001263944725
3.579997301,123.7391317,0.7028410826,0.1120404348,0.3447989406,-0.9783478958,0.2068423524,0.007090275601,0.001167905765
3.60495019,123.7640846,0.7028556552,0.1118961722,0.3447395382,-0.978327379,0.2069391025,0.00712193914,0.001012550256
3.629927635,123.789062,0.7028845316,0.1116626425,0.3446649176,-0.9782943181,0.207096412,0.00712282799,0.0007541518195
3.649942398,123.8090768,0.7029196417,0.1114122666,0.3446009162,-0.9782586281,0.2072666085,0.00709739856,0.000486129523
3.674865484,123.8339999,0.7029719331,0.1110307438,0.3445012549,-0.9782042184,0.2075251488,0.007058566355,7.925458234e-05
3.694970131,123.8541045,0.7030175846,0.1106715299,0.3444012466,0.9781528854,-0.2077674486,-0.007037060291,0.0003161230964
3.719928741,123.8790631,0.7030770386,0.110166491,0.3442500471,0.9780803986,-0.2081067462,-0.007037266514,0.0008905732295
3.739934683,123.8990691,0.7031029815,0.1096885697,0.3441147811,0.9780115408,-0.2084209004,-0.007201076819,0.001516166618
3.764931917,123.9240663,0.703066166,0.1090233253,0.3439502582,0.9779149354,-0.208841336,-0.007809160728,0.002586977787
3.784944773,123.9440792,0.7029925417,0.1084535303,0.3438162795,0.9778303747,-0.2091925017,-0.008553305677,0.003618899024
3.80992794,123.9690623,0.7028529388,0.1077351252,0.3436548174,0.9777201292,-0.2096257583,-0.009740842585,0.005050383829
3.834915638,123.99405,0.7026755144,0.1070874783,0.3435092818,0.9776157747,-0.2100054882,-0.01108996278,0.006488821238
3.854924202,124.0140586,0.7025271305,0.1065915209,0.3434085278,0.977532475,-0.2102942622,-0.01219226671,0.007611319262
3.879915714,124.0390501,0.7023609341,0.1059772752,0.3432899756,0.9774264286,-0.2106573273,-0.01346164836,0.008935946857
3.899937391,124.0590718,0.7022454848,0.1055471241,0.3432036977,0.9773499389,-0.210912685,-0.01434128251,0.009862238307
3.919950247,124.0790846,0.7021711035,0.1052044513,0.3431286097,0.9772887896,-0.2111205555,-0.01495059596,0.01054573003
3.939953804,124.0990882,0.7021435795,0.1049305079,0.343076695,0.9772414273,-0.211293801,-0.01527065293,0.01099680217
