time_s,recording_time_s,x_m,y_m,z_m,qx,qy,qz,qw
1.785037518,153.8939836,0.6464915583,0.1279614686,0.3552477676,-0.9342937911,0.3554128167,-0.02712543957,0.006407188934
1.809999466,153.9189456,0.6452476801,0.128097542,0.3539551878,-0.9346497265,0.3546039417,-0.02564397692,0.005321631965
1.834992886,153.943939,0.6437355279,0.1283789655,0.352440511,-0.9351019652,0.3535494031,-0.02388651876,0.004070427061
1.855017185,153.9639633,0.6423880659,0.1287033505,0.351115077,-0.9355164034,0.3525633212,-0.022345295,0.002975121913
1.880008459,153.9889545,0.6405734024,0.1291219821,0.3493341648,-0.9360646771,0.3512396789,-0.02028382002,0.001474725849
1.904994249,154.0139403,0.6387091604,0.1294320905,0.347500088,0.9365951358,-0.3499420317,0.01816960969,6.91614452e-05
1.924996853,154.0339429,0.6373331977,0.1295815772,0.3461562308,0.936962267,-0.3490339901,0.01659938068,0.001201881697
1.945032358,154.0539784,0.6361158657,0.1296121296,0.3449559968,0.9372587473,-0.3482964923,0.01518873528,0.002212794326
1.965046406,154.0739925,0.6349997193,0.1295553911,0.3438440281,0.9375064444,-0.3476771312,0.01386884894,0.003151852599
1.990002632,154.0989487,0.6337053593,0.1294146454,0.3425486972,0.9377715277,-0.3470082084,0.01232171063,0.004247426652
2.010023117,154.1189692,0.632753117,0.1292363908,0.3415903902,0.937946798,-0.3465624058,0.01117052083,0.005051968846
2.035016775,154.1439629,0.6316525186,0.1290248206,0.3404872604,0.9381454495,-0.3460499536,0.009853259528,0.005954707467
2.055021763,154.1639678,0.6308781473,0.1288574295,0.3397004211,0.9382799051,-0.3456988806,0.008946029494,0.006562939286
2.080001354,154.1889474,0.6300245012,0.1287521827,0.3388077003,0.9384483447,-0.3452543804,0.008109699098,0.006953416737
2.100015163,154.2089612,0.6294159403,0.1289405378,0.3381279509,0.9386366422,-0.3447531444,0.007862534878,0.006686091625
2.120015383,154.2289615,0.628840906,0.1293237151,0.3374572254,0.9388672959,-0.344135846,0.007884140504,0.006046530436
2.140023232,154.2489693,0.6282960844,0.1297947377,0.3367860032,0.9391151097,-0.3434693366,0.008133162382,0.005047505895
2.160026312,154.2689724,0.6278251075,0.1302436998,0.3361275536,0.9393430018,-0.3428505435,0.008599518562,0.00377862515
2.18003273,154.2889788,0.6274362325,0.1306558228,0.3355006827,0.9395440756,-0.3422953595,0.009235875505,0.002348496236
2.205021858,154.3139679,0.6270300261,0.1311827155,0.3347821322,0.9397756827,-0.3416399555,0.01018121809,0.0003869677837
2.229996204,154.3389423,0.6267744973,0.1316635095,0.3341957493,-0.9399575784,0.3411002114,-0.01129276203,0.001694139559
2.254904985,154.3638511,0.6266138653,0.1320446606,0.3337193705,-0.9400882792,0.3406882147,-0.01235560022,0.003592599126
2.275018692,154.3839648,0.6265055846,0.1323212158,0.3334010367,-0.9401773423,0.3403977941,-0.01309819337,0.004933972095
2.300022602,154.4089687,0.6263550458,0.1326914175,0.3330212981,-0.9402935116,0.340015481,-0.01396004661,0.006534668797
2.320028305,154.4289744,0.6262208595,0.1329918685,0.3327173845,-0.9403882462,0.3396999311,-0.01461157904,0.007772064284
2.345003605,154.4539497,0.6260837291,0.1333461155,0.3323678371,-0.9404922234,0.3393363067,-0.01544416637,0.009312698206
2.365017653,154.4739637,0.6260051944,0.1336484604,0.3321279567,-0.9405688341,0.3390525029,-0.01615576355,0.01061413277
2.390001535,154.4989476,0.6258354239,0.134185335,0.3318822598,-0.9407089463,0.3385666839,-0.01694636633,0.01233286901
2.415013552,154.5239596,0.625461514,0.1350486832,0.3317879359,-0.940957968,0.3377928774,-0.01728349246,0.01397695458
2.435017347,154.5439634,0.6250829751,0.1358294426,0.3318248827,-0.9411930218,0.3370965711,-0.0172244507,0.01499719395
2.455037117,154.5639832,0.6246511022,0.1367132527,0.3319835899,-0.9414610315,0.3363294222,-0.0168781024,0.01577261843
2.480022192,154.5889683,0.6240377523,0.1379032648,0.3322498238,-0.9418279492,0.3352889122,-0.01624970437,0.01665552787
2.505006313,154.6139524,0.6234012985,0.1392166784,0.3325748596,-0.942221446,0.3341599883,-0.01561610446,0.01766313036
2.529993534,154.6389396,0.6227375724,0.1405626495,0.332905759,-0.942624424,0.3329973533,-0.01494899369,0.01866776976
2.550035,154.6589811,0.6222058229,0.1416295323,0.3331771903,-0.9429434289,0.3320703155,-0.01442246261,0.01946761415
2.575029612,154.6839757,0.6215497155,0.142926935,0.333515413,-0.943332056,0.3309344011,-0.01376510801,0.02043467759
2.600022078,154.7089682,0.6209361896,0.144085411,0.3338036942,-0.9436845619,0.3299007548,-0.01313962128,0.02126711073
2.625000477,154.7339466,0.6204439329,0.1450671279,0.334093883,-0.9439757486,0.3290384616,-0.01263661685,0.02199528988
2.645033598,154.7539797,0.6201374746,0.1456921712,0.3343045595,-0.9441583472,0.3284934227,-0.01232225878,0.02247773525
2.670014143,154.7789602,0.6198481719,0.1462733333,0.3345257915,-0.9443276258,0.3279896091,-0.01198442558,0.02290251105
2.695015907,154.803962,0.6195851582,0.1465728657,0.3346701814,-0.9444471217,0.3276813321,-0.01140570325,0.02268234503
2.720006943,154.828953,0.6192909889,0.146636615,0.3347724302,-0.9445416247,0.3275132026,-0.01041149813,0.02162919378
2.740035057,154.8489811,0.6190455365,0.1465944739,0.3348259562,-0.9446050517,0.3274322041,-0.009479839584,0.0204836675
2.764936447,154.8738825,0.6187378374,0.1464374964,0.3348507666,-0.9446641797,0.3273960416,-0.008225564171,0.01880849808
2.78501606,154.8939621,0.6184985231,0.1462678925,0.3348474046,-0.9446990175,0.3273965255,-0.007220412687,0.01741112111
2.809978485,154.9189246,0.6181865634,0.1460845996,0.3348247663,-0.9447459417,0.3273692031,-0.006006397741,0.01576178037
2.835006714,154.9439528,0.6178896893,0.1459227184,0.3347987658,-0.9447891913,0.3273305521,-0.004900305004,0.01428567858
2.859946966,154.9688931,0.6176565087,0.1457442116,0.3347959265,-0.9448105644,0.3273331305,-0.003966879721,0.01304925346
2.879981995,154.9889281,0.6175267242,0.1455798294,0.3348131245,-0.9448077034,0.3273776361,-0.0033735237,0.01228439776
2.904985428,155.0139315,0.6174262561,0.1454305802,0.3348669176,-0.944797908,0.3274287506,-0.002897809886,0.01178681552
2.925017357,155.0339634,0.6173809189,0.1453386606,0.334929813,-0.9447860678,0.3274694552,-0.002669035524,0.01165839659
2.950012445,155.0589585,0.6173619529,0.1451503074,0.3350143329,-0.9447462569,0.3275854535,-0.002477427317,0.01166803945
2.974979162,155.0839252,0.6173632198,0.1448424497,0.3350937983,-0.9446753773,0.3277876358,-0.002310383791,0.01176263288
2.995017767,155.1039639,0.6173812211,0.1445339766,0.335150311,-0.9446009304,0.3279974353,-0.00221479573,0.0119104753
3.020021915,155.128968,0.6174026944,0.1440472412,0.3351940839,-0.9444864113,0.328321962,-0.002075586506,0.01207477433
3.045017481,155.1539636,0.6174124263,0.1434976623,0.3352324394,-0.9443601636,0.3286793737,-0.001903917906,0.01225258134
3.070014954,155.178961,0.6174036454,0.1428609019,0.3352587076,-0.9442176667,0.3290824426,-0.001685628964,0.01244598803
3.090021133,155.1989672,0.6173849331,0.14227197,0.3352594825,-0.9440884728,0.3294483808,-0.001477653635,0.01259112833
3.110031843,155.2189779,0.6173764524,0.1415467874,0.335234914,-0.9439274882,0.3299058423,-0.001251806055,0.01270689458
3.134968996,155.2439151,0.6173474639,0.140600055,0.3351919656,-0.9437200971,0.3304941034,-0.0009376983374,0.01285094258
3.155009031,155.2639551,0.6172984582,0.1398383536,0.3351685734,-0.9435567433,0.3309545975,-0.000648033291,0.01301178953
3.175029993,155.2839761,0.6172068478,0.1390939608,0.3351322928,-0.9434062043,0.3313772049,-0.0003118512398,0.0131827357
3.200013638,155.3089597,0.6170730515,0.1381452817,0.3350827288,-0.9432172201,0.331905913,0.0001347501532,0.01340606158
3.225029469,155.3339756,0.616914793,0.1372003425,0.3350409666,-0.9430302883,0.3324256356,0.0006135269557,0.01366366863
3.250000954,155.358947,0.6166863977,0.1363441204,0.3350121919,-0.9428757917,0.3328485121,0.001161640257,0.01399142456
3.274930239,155.3838763,0.6164170295,0.1355730547,0.3350036053,-0.9427462027,0.3331966506,0.001740973388,0.01437213357
3.294993877,155.40394,0.6161949552,0.1349850543,0.3350108794,-0.9426482651,0.3334564292,0.002208029108,0.01470315248
3.319974899,155.428921,0.6158897308,0.1342633616,0.3350069552,-0.9425340138,0.3337566401,0.002816375384,0.01510648992
3.344914913,155.453861,0.6155714661,0.1335057128,0.3349878397,-0.9424137734,0.3340722109,0.003442645893,0.01549792868
3.365008831,155.4739549,0.6153158358,0.1328666563,0.3349638181,-0.9423098211,0.3343454587,0.003949739899,0.01580237126
3.389959574,155.4989057,0.6150169677,0.132020532,0.334935327,-0.942165075,0.3347279238,0.004564758585,0.01616636681
3.409984827,155.5189309,0.6147958193,0.1313028175,0.334907222,-0.9420355275,0.3350721929,0.005041546011,0.01643999236
3.434982061,155.5439281,0.6145045685,0.1304009806,0.3348447443,-0.9418747808,0.3354990331,0.005649095244,0.01674466744
3.459898233,155.5688443,0.6142218396,0.1294570756,0.3347646822,-0.9417035201,0.3359561777,0.006247719531,0.0169968497
3.479911566,155.5888577,0.6140038509,0.1286201327,0.3346622172,-0.9415478326,0.3363770878,0.006722898115,0.01711538718
3.499942064,155.6088881,0.6138012605,0.127730738,0.3345421315,-0.9413769065,0.3368414568,0.007174511409,0.01720114146
3.519959211,155.6289053,0.613617846,0.1268211635,0.33442074,-0.9411970467,0.3373306164,0.007600618956,0.01727440413
3.54500556,155.6539516,0.613398045,0.1256970137,0.3342545533,-0.9409731857,0.33793903,0.00812076094,0.01734154068
3.569946766,155.6788929,0.6132075909,0.1245138935,0.3340782501,-0.9407354755,0.3385891439,0.008588512785,0.0173318815
3.594999075,155.7039452,0.6130573812,0.1232873703,0.3338961569,-0.9404798848,0.3392894988,0.00900644478,0.01729468574
3.619947672,155.7288938,0.6129476451,0.1220665018,0.3337205254,-0.940213095,0.3400196562,0.009387717502,0.01725804675
3.64501214,155.7539582,0.6128521234,0.1208310877,0.3335325464,-0.9399403846,0.340767162,0.009742268923,0.01717273992
3.665028811,155.7739749,0.6127967335,0.1198626742,0.3333916304,-0.9397225032,0.341363539,0.009995464812,0.01710678006
3.689945698,155.7988918,0.6127457097,0.1186359235,0.3332081038,-0.9394414121,0.3421327942,0.010292819,0.01700124195
3.715031862,155.8239779,0.61273038,0.1173950264,0.3330229357,-0.9391479392,0.3429359785,0.01055421022,0.01687221354
3.739943504,155.8488896,0.6127094624,0.1161520751,0.3328339948,-0.9388545499,0.3437382679,0.01081143369,0.01671078452
3.759946346,155.8688924,0.6126950648,0.1151390681,0.3326889628,-0.938613338,0.3443960372,0.01101428052,0.01658483841
3.779954195,155.8889003,0.6126937738,0.1141399932,0.3325499184,-0.9383721785,0.3450519744,0.01120196419,0.01647135459
3.799975395,155.9089215,0.6127017537,0.1131372106,0.3324198906,-0.9381284236,0.345714188,0.01137816439,0.01634926548
3.824888706,155.9338348,0.6127139967,0.1119089568,0.3322843039,-0.9378267176,0.3465310433,0.01158168678,0.01622184809
3.84987402,155.9588201,0.6127228501,0.1107360434,0.3321647244,-0.9375367579,0.3473138655,0.01178905878,0.0160911325
3.874887705,155.9838338,0.6127393339,0.1095865673,0.332057285,-0.9372512949,0.3480839474,0.01198474272,0.01593554533
3.894938231,156.0038843,0.612756265,0.1086659871,0.3319873579,-0.9370207344,0.3487053954,0.01217133084,0.01576544116
3.914970398,156.0239165,0.6127343487,0.1077777285,0.3319282171,-0.9368060824,0.3492847101,0.01248324617,0.01545069311
3.934972525,156.0439186,0.6126714793,0.1069150509,0.3318773781,-0.9366077034,0.3498220899,0.01295144604,0.01492566428
3.954993963,156.06394,0.6125913142,0.1060461687,0.3318447963,-0.9364108689,0.3503555955,0.01353253327,0.01423066604
3.979953051,156.0888991,0.6124456591,0.1050378269,0.3318150143,-0.9361923019,0.3509465518,0.0143649909,0.01319616106
4.004976511,156.1139226,0.6122390012,0.104115115,0.3317903413,-0.9360071334,0.3514433928,0.01533811076,0.01195534651
4.024996996,156.1339431,0.6120369239,0.1034583908,0.3317775385,-0.9358865092,0.3517620792,0.01618081073,0.01086567935
4.049974203,156.1589203,0.6118216029,0.1026626173,0.3318024247,-0.9357307443,0.3521674404,0.01718189191,0.009531559487
4.069989681,156.1789358,0.6116368627,0.1020769958,0.3318175235,-0.9356189593,0.3524514553,0.01796477712,0.008508904814
4.094936609,156.2038827,0.611368768,0.1014058553,0.3320867807,-0.9355097349,0.3527324758,0.01865617744,0.007299560427
4.114938974,156.2238851,0.6110198129,0.1009401859,0.3324758492,-0.9354769858,0.3528216534,0.01895845861,0.006345613711
4.134957075,156.2439032,0.610659542,0.1005206273,0.3332261123,-0.9354674313,0.3528665811,0.0188400386,0.005560020401
4.159970045,156.2689161,0.6101189938,0.1000914547,0.3344750683,-0.9355086645,0.3528003594,0.01822293608,0.00483422654
4.17997098,156.2889171,0.609593828,0.09986831192,0.3357686871,-0.9356020592,0.3526035941,0.01731675542,0.004429695557
4.199976444,156.3089225,0.6090486845,0.09963433673,0.3373306133,-0.9357030681,0.3523960497,0.01613186358,0.004068855612
4.224942684,156.3338888,0.6083167302,0.09944639064,0.339538582,-0.9358662606,0.3520414617,0.01442673439,0.003608444227
4.244954586,156.3539007,0.6076592835,0.09933593777,0.341388006,-0.9360191883,0.3516943017,0.01300167245,0.003186496403
4.264961481,156.3739076,0.6068381301,0.09931925273,0.3431416868,-0.936224411,0.3511976092,0.01170814067,0.0026478439
4.289948702,156.3988948,0.6056688244,0.09937279015,0.3452712151,-0.9365232277,0.3504529543,0.01017084008,0.001877443694
4.315027714,156.4239738,0.6044002713,0.09941151037,0.3472423688,-0.9368318667,0.3496681395,0.008786293111,0.00102317713
4.339939117,156.4488852,0.6031256148,0.09926967539,0.3491470988,-0.9370920474,0.3490028275,0.007450145143,0.0001349607048
4.359941244,156.4688873,0.6021021616,0.09904653909,0.3505735994,0.9372644864,-0.3485584072,-0.00647886649,0.0005862143079
4.385006905,156.493953,0.6007909583,0.09862874175,0.3522008828,0.9374414392,-0.3480974079,-0.005423718686,0.001525153101
4.405008554,156.5139546,0.5996871723,0.09820150748,0.3533431535,0.9375654926,-0.3477686461,-0.004741463545,0.002331174343
4.425023794,156.5339699,0.5985413545,0.09768090993,0.3543392537,0.9376704546,-0.3474856683,-0.004199915898,0.003192106947
4.449928999,156.5588751,0.5971561853,0.09686101973,0.3554987779,0.9377440833,-0.3472824023,-0.003586496508,0.004254915003
4.469936609,156.5788827,0.5961456788,0.09602506647,0.356424012,0.9377334963,-0.3473051971,-0.003071797141,0.005055095299
4.495006561,156.6039526,0.5949472405,0.09480204504,0.357426437,0.9376562429,-0.3475023958,-0.002553185094,0.006027952949
4.515019655,156.6239657,0.5940291262,0.09375231847,0.3581324161,0.9375641685,-0.3477391968,-0.002221769675,0.006778254372
4.539934397,156.6488805,0.5929642882,0.09236759252,0.358872202,0.9374105177,-0.3481369413,-0.001911983751,0.007650870558
4.55994606,156.6688921,0.5921932757,0.09118888529,0.3593854486,0.9372498114,-0.3485554341,-0.001723684622,0.008302364638
4.57997179,156.6889179,0.5914874999,0.08997298765,0.3598013176,0.9370644163,-0.3490391424,-0.001600754541,0.00891035465
4.604916573,156.7138627,0.5907097415,0.08835311988,0.3602021346,0.9367825346,-0.3497765542,-0.001534343273,0.009617215243
4.630017757,156.7389638,0.5900270238,0.08660405207,0.3603797452,0.9364441909,-0.3506615228,-0.001655839326,0.01029717709
4.6548841,156.7638302,0.5894654442,0.084738113,0.3603806888,0.9360476261,-0.3517000202,-0.001907691225,0.01087650083
4.679846764,156.7887928,0.5890492559,0.08284703212,0.360184504,0.9356135006,-0.3528368479,-0.002312828433,0.01132197637
4.704844236,156.8137903,0.5887892498,0.08086842112,0.3598236994,0.9351221099,-0.3541213314,-0.002836920154,0.01169077103
4.724950552,156.8338966,0.5886835109,0.07919374468,0.3595238437,0.9346810645,-0.3552724377,-0.003239310879,0.01192935305
4.744962454,156.8539085,0.5885982701,0.07747958255,0.3592279061,0.9342218992,-0.356466703,-0.003628493623,0.01215593439
4.764974594,156.8739207,0.5885409031,0.07571403271,0.358971228,0.933742673,-0.3577093089,-0.003976325609,0.01236364501
4.789959669,156.8989058,0.5885320742,0.07350727486,0.3587272878,0.9331302763,-0.3592930338,-0.004320422749,0.01255934795
4.814977884,156.923924,0.5886356452,0.07125446373,0.3586111361,0.9324738242,-0.3609874376,-0.004520619951,0.01265705501
4.839946985,156.9488931,0.5888296329,0.06900273228,0.3585689529,0.9317957773,-0.3627325587,-0.004629585562,0.01266046029
4.859971523,156.9689176,0.5889900914,0.06727089707,0.3585532516,0.9312705334,-0.3640785374,-0.004692647729,0.01264876256
4.879980087,156.9889262,0.5891743507,0.0655360936,0.3585710412,0.930739571,-0.3654344517,-0.00471108483,0.01262213331
4.904959679,157.0139058,0.5894073691,0.06340061261,0.3586297716,0.9300805741,-0.3671106615,-0.004705964124,0.01255953153
4.924974442,157.0339205,0.5895808742,0.06174419474,0.358689193,0.9295653296,-0.3684157725,-0.004703269353,0.01248983103
4.94499588,157.053942,0.5897414211,0.06010640033,0.3587478392,0.9290557868,-0.369701461,-0.004712572644,0.01240831746
4.969975233,157.0789213,0.58993125,0.05812253407,0.358862013,0.9284387099,-0.3712533565,-0.004702630368,0.0122634595
4.994920254,157.1038663,0.5901085308,0.05626209758,0.3590631182,0.9278581077,-0.3727107423,-0.004657159861,0.01201438326
5.014994383,157.1239405,0.5902328826,0.05487116323,0.3592576203,0.9274231059,-0.3738009094,-0.004629949773,0.01173994945
5.035014868,157.143961,0.5903174097,0.05363484138,0.3594516917,0.9270407348,-0.3747579484,-0.004646810677,0.01141767345
