time_s,x_m,y_m,z_m,qx,qy,qz,qw
44.64467239379883,0.6006007719129937,0.06681924377071144,0.33922392020950065,0.2624043139124351,-0.9638315521495003,0.04439099411308814,0.014218113914728261
44.664715051651,0.6029187729794854,0.06549055334909164,0.3405901854155789,0.26031080952562385,-0.9643958435677967,0.045188305208809544,0.011702838298606391
44.689677000045776,0.6058012851695024,0.0640548661977993,0.3421764344619985,0.2577148921838513,-0.965095364103417,0.045823595693970424,0.008612236116024786
44.70973205566406,0.608160629802724,0.06314198861574423,0.34341298342525595,0.2557047865098224,-0.9656390633491913,0.04603601792713161,0.006078367007833564
44.734657526016235,0.6109451375411022,0.0622176422239074,0.34457709763326794,0.2532497962303879,-0.9663062631024116,0.04589293789523696,0.0032534368963393345
44.75467658042908,0.613137108298771,0.06169028315140419,0.34532426005600714,0.25136437590100874,-0.9668230005899542,0.045475694823872065,0.001094174941989606
44.77468180656433,0.6152998438201761,0.061298422051430775,0.3458362758971406,-0.2495140044568932,0.9673329083923713,-0.04482201753471218,0.000890358635909126
44.799673080444336,0.6178948346931409,0.06081792859317835,0.34613382162226136,-0.24713328589704814,0.967986255948693,-0.04380164510698443,0.0030270774997693877
44.819756507873535,0.6199020542854714,0.060419528052247026,0.3462622661821021,-0.24520700438487208,0.9685085724466072,-0.042940257066795794,0.004561187444577911
44.84476685523987,0.6221787890980159,0.060011035785338576,0.34617205709633836,-0.2429005535248498,0.9691379559566204,-0.04171334950556028,0.005562364282687021
44.86477088928223,0.6237898685313343,0.05971678503814338,0.34598371183816423,-0.24107207047426557,0.9696445313087104,-0.040600818325390434,0.005031232077609893
44.889689922332764,0.625721469593189,0.05930375632485171,0.3458136455670963,-0.2387445741809725,0.9702855978139977,-0.039194299797875,0.003270143392888089
44.90971279144287,0.6271380085006476,0.05899680945807204,0.3456325861333605,-0.23698611383439727,0.9707657496748484,-0.038078426835400275,0.0012143244923547374
44.93465805053711,0.6288306844189531,0.05869297821020196,0.3454853996280058,0.23500290167103086,-0.9712978541261262,0.03675282591348439,0.0018288263140271138
44.95470333099365,0.6301583267785033,0.05845478994531914,0.34548313884813936,0.2335313790255675,-0.9716793965297995,0.0358025152026519,0.004519434107190767
44.97971868515015,0.6317688005771765,0.0581598770095184,0.3455296369342935,0.23182597835970162,-0.9721029157011064,0.03473150353436621,0.008146146653433849
44.99974703788757,0.6330852415020672,0.05793249650937367,0.3456692186897302,0.2306017188887255,-0.9723908241793511,0.03402881743884981,0.010998721832752073
45.01976537704468,0.6343772199216734,0.05767453661060965,0.345773191597077,0.22947712806682466,-0.9726407509241168,0.03346500015078471,0.01379532898799637
45.04470634460449,0.6361062447124018,0.05732449068475905,0.3458549686066128,0.2281803920045462,-0.9729212628885849,0.03294947981874325,0.016500203149722767
45.06482172012329,0.6376768173241312,0.05704946239548732,0.34597431621437336,0.22723870460756326,-0.9731312693658796,0.03270699254214655,0.017560078298671893
45.089659690856934,0.6396911345227438,0.05679108941124331,0.3458565575885236,0.22623130173637213,-0.9733660940066211,0.03244845789909677,0.018026168022947733
45.10969138145447,0.641366000564054,0.056724074317371614,0.3456376887130517,0.225602515299469,-0.9735247842450857,0.032217711838848674,0.017748763203881968
45.12970232963562,0.6430714443579654,0.056803460731980296,0.34527971892745835,0.22515568199478586,-0.9736508689614778,0.0319495353382568,0.01697443454290508
45.15464758872986,0.6451689135938802,0.05708343643244618,0.34461904532032017,0.224740705323142,-0.9737843406539227,0.03144841098948969,0.015705754195270132
45.174731731414795,0.6468273235268753,0.057525840178496115,0.34411543303299474,0.22454482856479327,-0.9738659192364892,0.030836077870596577,0.014626264623162905
45.19970893859863,0.6488353826437095,0.05818586033920747,0.3433549434606764,0.22434070179911847,-0.9739597725741529,0.029898257040261157,0.013405414946260151
45.224661111831665,0.6507898540090333,0.05898109256260117,0.3425005579389719,0.2240516941885351,-0.9740809228834341,0.028599966298206245,0.012216216010592588
45.244728565216064,0.6523772774473358,0.0596564627977893,0.34189379529470737,0.2236697747998731,-0.9742179358294968,0.027324704792292393,0.011162699381595007
45.269702672958374,0.6543706390347006,0.06049730889258217,0.341238909523671,0.22302727471162684,-0.9744280776032757,0.025552744465631532,0.009788440231704146
45.289766788482666,0.6559425986959372,0.061182782450431995,0.340698623633626,0.22246270487775605,-0.9746055712568421,0.0240391556429784,0.008743249440211412
45.30979537963867,0.6575136045274966,0.061918959973913425,0.3403148949060132,0.22192475217386076,-0.9747739341724624,0.022482547993371273,0.007727655874716349
45.33469367027283,0.65937789589352,0.06285917392482127,0.3398440742512305,0.22119549724971915,-0.9749924590962593,0.020385830852383508,0.006831881337508136
45.354714155197144,0.6607716867089364,0.06350005493373057,0.3393655515448534,0.22047082442667626,-0.9751929599116168,0.01866038391475832,0.006564799139557572
45.379719257354736,0.6624451024432801,0.06404951569274489,0.33883159363730053,0.21938856916205185,-0.9754720021658999,0.01668533447029866,0.006680443582852895
45.40468764305115,0.6639438474192579,0.06449955554599286,0.33826530705549995,0.21839939647995724,-0.9757172490289192,0.014912049836359012,0.0074286157737921766
45.42473793029785,0.6650140820550245,0.06485154680782593,0.33781791274425915,0.21774307536505377,-0.9758742597539044,0.013611406045637863,0.008491872981836304
